Date,Open,High,Low,Close,Adj Close,Volume
5/18/2016,43075.00,43600.00,42700.00,42950.00,39826.13,1836600.00
5/19/2016,43400.00,43400.00,42800.00,42800.00,39687.04,1209600.00
5/20/2016,42800.00,42800.00,42525.00,42550.00,39455.21,1037200.00
5/23/2016,42700.00,43075.00,42700.00,42975.00,39849.31,839900.00
5/24/2016,43000.00,43050.00,42500.00,42500.00,39408.86,736000.00
5/25/2016,42700.00,44000.00,42700.00,43700.00,40521.58,1365600.00
5/26/2016,43500.00,43675.00,43025.00,43675.00,40498.39,826200.00
5/27/2016,43650.00,44000.00,43100.00,44000.00,40799.76,1013400.00
5/30/2016,43600.00,43900.00,43600.00,43725.00,40544.76,585200.00
5/31/2016,43100.00,43250.00,43000.00,43100.00,39965.22,3814700.00
6/1/2016,43100.00,43550.00,43100.00,43550.00,40382.49,1389400.00
6/2/2016,43125.00,43575.00,43100.00,43250.00,40104.31,942400.00
6/3/2016,43250.00,43450.00,43050.00,43150.00,40011.58,1230300.00
6/6/2016,43300.00,43525.00,43050.00,43200.00,40057.94,1725200.00
6/7/2016,43175.00,43650.00,43150.00,43650.00,40475.21,1596300.00
6/8/2016,43400.00,43800.00,43250.00,43800.00,40614.30,1608000.00
6/9/2016,43525.00,43600.00,43175.00,43250.00,40104.31,1578500.00
6/10/2016,43200.00,43250.00,42975.00,43000.00,39872.49,1187200.00
6/13/2016,42800.00,43250.00,42800.00,43000.00,39872.49,528800.00
6/14/2016,42825.00,43500.00,42825.00,43500.00,40336.12,978200.00
6/15/2016,43375.00,43800.00,43175.00,43800.00,40614.30,593200.00
6/16/2016,43500.00,43800.00,43425.00,43575.00,40405.67,1112900.00
6/17/2016,43525.00,43600.00,43175.00,43575.00,40405.67,1522800.00
6/20/2016,43800.00,43800.00,43150.00,43600.00,40428.85,927800.00
6/21/2016,43600.00,43950.00,43500.00,43800.00,40614.30,2137700.00
6/22/2016,43200.00,43575.00,43200.00,43400.00,40636.77,1228800.00
6/23/2016,43400.00,43450.00,42925.00,43400.00,40636.77,1443000.00
6/24/2016,43125.00,43500.00,42950.00,43500.00,40730.41,1481600.00
6/27/2016,43500.00,43500.00,42925.00,43075.00,40332.47,1688900.00
6/28/2016,43025.00,43675.00,43000.00,43600.00,40824.04,2251000.00
6/29/2016,43550.00,45000.00,43500.00,45000.00,42134.91,2636600.00
6/30/2016,45000.00,45600.00,44500.00,45075.00,42205.13,3044100.00
7/1/2016,45100.00,45250.00,43800.00,43800.00,41011.31,2456400.00
7/11/2016,43800.00,45000.00,43800.00,45000.00,42134.91,3228200.00
7/12/2016,45400.00,45500.00,43875.00,44325.00,41502.89,2611000.00
7/13/2016,44950.00,44950.00,44025.00,44950.00,42088.09,1650000.00
7/14/2016,44900.00,44900.00,44175.00,44300.00,41479.47,2137900.00
7/15/2016,44300.00,44975.00,43750.00,44500.00,41666.74,2367300.00
7/18/2016,44475.00,44475.00,43700.00,43900.00,41104.94,2762800.00
7/19/2016,43800.00,44300.00,43800.00,44150.00,41339.03,2059900.00
7/20/2016,44150.00,44475.00,43900.00,44475.00,41643.33,1532900.00
7/21/2016,44300.00,44650.00,44000.00,44400.00,41573.10,2788300.00
7/22/2016,44200.00,44275.00,43625.00,44025.00,41221.98,1559100.00
7/25/2016,44075.00,44700.00,44075.00,44700.00,41854.00,1554900.00
7/26/2016,44650.00,45075.00,44500.00,44950.00,42088.09,1174500.00
7/27/2016,45375.00,47000.00,45300.00,46600.00,43633.04,3566800.00
7/28/2016,46600.00,47800.00,46025.00,47800.00,44756.63,1820400.00
7/29/2016,47025.00,47750.00,45050.00,45050.00,42181.72,2716700.00
8/1/2016,45950.00,46200.00,44800.00,45100.00,42228.54,3541300.00
8/2/2016,45200.00,45975.00,45200.00,45400.00,42509.44,1661700.00
8/3/2016,45850.00,45925.00,45250.00,45450.00,42556.26,2247200.00
8/4/2016,45850.00,45950.00,45300.00,45850.00,42930.79,1544500.00
8/5/2016,45850.00,45925.00,45325.00,45600.00,42696.70,1391500.00
8/8/2016,45400.00,45850.00,44600.00,45000.00,42134.91,2690900.00
8/9/2016,45225.00,45800.00,45150.00,45600.00,42696.70,2385400.00
8/10/2016,45775.00,45775.00,45000.00,45575.00,42673.29,1853200.00
8/11/2016,45550.00,46950.00,45175.00,45950.00,43024.42,2525200.00
8/12/2016,45900.00,46250.00,45375.00,45375.00,42486.03,1796200.00
8/15/2016,45400.00,45600.00,44650.00,44750.00,41900.82,1561100.00
8/16/2016,45000.00,45375.00,44850.00,45350.00,42462.62,1394600.00
8/18/2016,45325.00,45700.00,45075.00,45575.00,42673.29,2194500.00
8/19/2016,45300.00,45675.00,45125.00,45275.00,42392.39,1401000.00
8/22/2016,45100.00,45575.00,45025.00,45325.00,42439.21,1295400.00
8/23/2016,45525.00,45525.00,45050.00,45500.00,42603.07,1874100.00
8/24/2016,45500.00,45500.00,44975.00,45100.00,42228.54,1619700.00
8/25/2016,45050.00,45900.00,45050.00,45900.00,42977.60,2992700.00
8/26/2016,45900.00,46400.00,45825.00,46400.00,43445.77,1789800.00
8/29/2016,46000.00,46075.00,45225.00,45450.00,42556.26,1968400.00
8/30/2016,45450.00,45525.00,44950.00,45100.00,42228.54,1841800.00
8/31/2016,45400.00,45650.00,45100.00,45650.00,42743.52,2809900.00
9/1/2016,45100.00,45350.00,45100.00,45250.00,42368.99,1298000.00
9/2/2016,45325.00,45650.00,45250.00,45650.00,42743.52,1014000.00
9/5/2016,45650.00,45700.00,44825.00,45075.00,42205.13,860100.00
9/6/2016,45200.00,45475.00,44925.00,45300.00,42415.80,1363300.00
9/7/2016,45400.00,46000.00,45125.00,45850.00,42930.79,1913900.00
9/8/2016,45900.00,46000.00,45450.00,45750.00,42837.15,1495100.00
9/9/2016,45400.00,45400.00,44600.00,44725.00,41877.41,1533300.00
9/13/2016,45000.00,45025.00,44500.00,44750.00,41900.82,1222500.00
9/14/2016,44500.00,44500.00,44000.00,44150.00,41339.03,1827400.00
9/15/2016,44200.00,44900.00,44025.00,44425.00,41596.52,2584700.00
9/16/2016,44950.00,44975.00,44100.00,44300.00,41479.47,3473400.00
9/19/2016,44300.00,44750.00,44275.00,44350.00,41526.29,1052200.00
9/20/2016,44500.00,44675.00,44375.00,44500.00,41666.74,2174800.00
9/21/2016,44350.00,44975.00,44350.00,44975.00,42111.50,1431600.00
9/22/2016,45300.00,45300.00,44300.00,44800.00,41947.64,1708700.00
9/23/2016,45550.00,45550.00,44025.00,45550.00,42649.89,2748600.00
9/26/2016,45100.00,45125.00,44500.00,44850.00,41994.46,1778000.00
9/27/2016,44925.00,45425.00,44100.00,45425.00,42532.85,1937100.00
9/28/2016,45425.00,45850.00,45125.00,45450.00,42556.26,1702700.00
9/29/2016,46000.00,46000.00,45150.00,45700.00,42790.34,1309500.00
9/30/2016,45000.00,45450.00,44400.00,44550.00,41713.55,3236400.00
10/3/2016,44550.00,45200.00,44550.00,45200.00,42322.17,1522700.00
10/4/2016,45200.00,45325.00,44700.00,45050.00,42181.72,1744300.00
10/5/2016,45000.00,45000.00,44525.00,44825.00,41971.05,1362300.00
10/6/2016,44975.00,45200.00,44550.00,45175.00,42298.76,884600.00
10/7/2016,44525.00,45075.00,44450.00,44500.00,41666.74,1408500.00
10/10/2016,44450.00,44750.00,44200.00,44600.00,41760.37,766700.00
10/11/2016,44325.00,45250.00,44300.00,45250.00,42368.99,1984400.00
10/12/2016,45250.00,45250.00,44525.00,45000.00,42134.91,1672400.00
10/13/2016,44525.00,44800.00,44375.00,44500.00,41666.74,2241000.00
10/14/2016,44500.00,45050.00,44375.00,45000.00,42134.91,1767500.00
10/17/2016,44500.00,44725.00,44350.00,44725.00,41877.41,1746100.00
10/18/2016,44600.00,44750.00,44400.00,44475.00,41643.33,1186100.00
10/19/2016,44400.00,44450.00,44200.00,44325.00,41502.89,1958700.00
10/20/2016,44200.00,44425.00,44100.00,44300.00,41479.47,1544800.00
10/21/2016,44200.00,44425.00,44125.00,44150.00,41339.03,1915900.00
10/24/2016,44275.00,44600.00,44225.00,44400.00,41573.10,1296300.00
10/25/2016,44400.00,44600.00,44400.00,44425.00,41596.52,674400.00
10/26/2016,44150.00,44525.00,44150.00,44500.00,41666.74,5876100.00
10/27/2016,44450.00,44450.00,44250.00,44425.00,41596.52,1948100.00
10/28/2016,44350.00,44675.00,44350.00,44525.00,41690.15,759900.00
10/31/2016,44600.00,44600.00,44225.00,44475.00,41643.33,3300000.00
11/1/2016,44550.00,44550.00,44350.00,44450.00,41619.92,1572100.00
11/2/2016,44425.00,44475.00,44250.00,44425.00,41596.52,916000.00
11/3/2016,44300.00,44500.00,44175.00,44175.00,41362.43,2060900.00
11/4/2016,44100.00,44150.00,43850.00,43975.00,41175.16,1780100.00
11/7/2016,44275.00,44275.00,43800.00,44000.00,41198.57,1536000.00
11/8/2016,44100.00,44500.00,44025.00,44375.00,41549.70,977500.00
11/9/2016,44500.00,44500.00,44075.00,44375.00,41549.70,854500.00
11/10/2016,44475.00,44500.00,43700.00,43700.00,40917.68,1331600.00
11/11/2016,43700.00,43700.00,41000.00,41000.00,38389.59,5188700.00
11/14/2016,41100.00,41300.00,39775.00,41000.00,38389.59,4077000.00
